EmpID,ProjectID,DateFrom,DateTo
101,103,2012-12-30,2013-05-27
106,103,2011-09-05,2012-03-06
105,109,2015-05-27,2015-09-07
108,102,2017-06-18,2017-12-15
108,102,2020-10-24,2021-03-22
103,108,2023-06-09,2023-11-20
103,106,2019-05-29,2019-09-19
110,108,2016-12-04,2017-06-28
103,106,2012-05-11,2012-12-03
101,106,2021-07-24,2021-12-20
106,103,2010-03-08,2010-08-20
110,102,2023-01-07,2023-05-08
109,108,2014-07-16,2014-12-19
101,108,2020-05-11,2020-08-23
106,101,2013-05-07,2013-10-27
107,110,2016-07-15,2016-11-22
101,102,2021-12-27,2022-06-19
104,107,2010-04-05,2010-10-06
102,109,2016-11-19,2017-03-25
110,105,2015-05-31,2015-10-03
110,108,2023-11-01,2024-04-24
109,105,2015-11-28,2016-06-10
101,105,2011-01-09,2011-06-01
105,107,2011-12-27,2012-05-01
103,104,2017-12-15,2018-04-19
109,108,2018-02-26,2018-08-17
109,105,2021-10-23,2022-03-28
107,106,2010-05-18,2010-10-13
103,108,2020-12-04,2021-05-08
103,106,2022-11-10,2023-02-22
109,105,2022-09-03,2023-02-18
110,101,2016-06-28,2016-12-08
104,110,2019-10-14,2020-03-25
106,105,2012-01-12,2012-08-17
110,101,2013-10-02,2014-03-02
105,108,2014-12-08,2015-07-09
105,105,2022-10-16,2023-02-11
106,107,2018-01-06,2018-06-09
109,110,2023-07-19,2023-12-31
109,102,2011-02-19,2011-08-10
109,101,2019-03-26,2019-08-07
102,110,2019-06-11,2019-11-13
101,102,2022-10-28,2023-03-29
106,102,2016-10-18,2017-04-06
109,101,2012-05-02,2012-11-16
104,110,2021-03-08,2021-08-25
101,105,2014-12-25,2015-07-16
109,108,2018-09-25,2019-01-30
107,105,2010-04-07,2010-10-17
104,102,2010-06-11,2010-10-28
105,103,2018-02-08,2018-07-15
103,102,2013-04-02,2013-08-14
104,110,2022-05-29,2022-10-27
106,106,2023-11-24,2024-05-17
106,102,2013-07-03,2013-11-07
109,108,2018-10-16,2019-03-29
110,109,2018-04-28,2018-10-28
109,103,2013-11-29,2014-06-18
108,109,2011-10-10,2012-02-19
101,110,2020-06-29,2020-10-14
108,107,2018-09-04,2019-03-13
107,101,2015-04-15,2015-09-27
107,106,2019-05-29,2019-11-28
103,103,2019-02-05,2019-06-17
110,108,2021-08-13,2022-02-05
110,108,2020-05-13,2020-10-25
101,102,2019-01-27,2019-07-11
107,108,2019-02-02,2019-07-26
110,103,2017-10-11,2018-03-29
108,108,2017-06-15,2017-10-18
106,103,2017-09-06,2018-01-22
108,110,2013-05-06,2013-09-24
104,110,2014-08-09,2015-01-11
104,101,2022-04-11,2022-11-01
110,107,2023-01-06,2023-07-17
109,103,2017-10-26,2018-04-04
106,103,2016-10-12,2017-03-31
101,107,2010-08-25,2011-02-08
108,103,2010-07-03,2010-12-07
103,102,2011-04-09,2011-07-31
107,108,2020-02-21,2020-08-13
101,103,2019-10-26,2020-03-20
108,110,2023-09-22,2024-04-05
109,103,2012-10-12,2013-04-13
102,103,2012-07-27,2012-12-09
103,101,2013-10-27,2014-04-16
108,108,2017-12-19,2018-06-23
108,105,2014-01-09,2014-05-30
102,104,2023-06-28,2023-12-22
109,103,2017-07-25,2017-12-11
105,107,2022-11-26,2023-04-23
105,109,2021-04-12,2021-09-27
109,110,2013-01-22,2013-05-29
108,102,2021-11-14,2022-03-05
106,107,2015-02-04,2015-06-13
104,105,2019-09-05,2020-01-10
107,106,2022-07-30,2023-01-09
104,104,2011-11-14,2012-06-16
108,108,2021-02-27,2021-06-25
106,110,2019-06-24,2019-10-10
106,103,2014-07-09,2015-01-29
110,107,2020-08-13,2021-01-14
110,107,2012-02-06,2012-09-07
103,107,2012-04-14,2012-08-05
110,109,2018-09-26,2019-02-24
105,106,2011-11-18,2012-03-12
103,106,2014-04-29,2014-11-10
105,108,2022-06-17,2022-09-23
110,108,2017-08-15,2018-02-10
105,106,2021-09-09,2021-12-20
110,106,2023-10-30,2024-04-15
103,105,2015-12-14,2016-05-22
108,101,2011-03-21,2011-09-14
109,108,2013-03-24,2013-07-13
101,106,2013-09-04,2014-01-08
107,108,2020-08-24,2021-02-09
110,104,2018-11-04,2019-04-06
105,104,2019-10-14,2020-03-21
108,110,2021-03-09,2021-10-12
109,106,2023-04-09,2023-08-10
105,105,2012-07-27,2012-12-25
103,104,2019-10-11,2020-03-02
104,108,2017-10-15,2018-03-07
101,103,2021-09-16,2022-02-01
109,105,2018-03-02,2018-07-18
109,109,2014-04-01,2014-09-16
102,107,2019-09-07,2020-01-21
107,104,2016-11-03,2017-03-08
102,105,2012-12-07,2013-07-03
107,104,2015-07-18,2016-01-29
103,106,2012-10-31,2013-03-06
104,108,2013-06-22,2013-10-27
107,103,2010-06-21,2011-01-04
110,106,2022-04-25,2022-10-03
103,107,2015-12-17,2016-06-05
101,108,2015-06-03,2015-12-02
106,107,2023-12-06,2024-05-18
105,102,2020-01-31,2020-06-15
108,110,2022-11-27,2023-05-01
110,106,2015-11-18,2016-04-23
108,102,2020-05-07,2020-10-30
102,109,2018-05-18,2018-09-17
103,102,2015-01-28,2015-07-15
107,101,2016-08-29,2017-02-18
110,109,2016-01-26,2016-06-29
102,101,2013-11-19,2014-06-04
105,107,2011-11-28,2012-06-12
101,105,2013-07-13,2013-11-23
102,108,2017-01-26,2017-07-16
107,101,2011-02-12,2011-08-01
109,110,2010-08-02,2010-12-25
110,102,2016-09-20,2017-02-08
110,109,2016-06-22,2016-12-19
109,103,2018-05-14,2018-11-07
110,107,2011-09-12,2012-03-04
105,101,2010-08-20,2011-02-05
103,103,2018-05-12,2018-10-04
110,108,2021-02-09,2021-08-22
105,101,2015-12-10,2016-05-24
104,110,2010-04-20,2010-09-12
106,101,2022-11-01,2023-04-13
110,105,2014-07-06,2014-12-28
103,107,2014-05-28,2014-10-26
104,103,2023-08-03,2023-12-15
104,106,2020-06-28,2020-12-28
110,101,2019-10-13,2020-04-22
107,110,2019-07-31,2020-03-02
102,108,2014-10-19,2015-05-16
106,107,2019-02-13,2019-07-31
104,106,2010-01-16,2010-06-20
102,110,2023-01-18,2023-05-30
106,104,2012-02-16,2012-07-05
109,102,2017-06-01,2018-01-01
110,110,2016-08-13,2017-02-28
105,107,2015-09-28,2016-02-16
102,107,2018-07-14,2018-12-14
103,101,2023-11-19,2024-05-14
107,101,2012-02-08,2012-08-04
110,109,2017-05-13,2017-11-02
110,108,2015-07-03,2015-11-22
102,103,2023-05-23,2023-10-27
103,104,2015-02-25,2015-07-29
104,107,2020-10-26,2021-02-26
103,104,2019-05-29,2019-12-08
110,105,2020-04-06,2020-08-31
109,103,2016-01-05,2016-07-01
105,102,2015-12-02,2016-04-30
101,101,2015-03-02,2015-10-03
110,107,2014-07-21,2014-11-08
103,106,2014-12-17,2015-05-27
109,101,2021-09-05,2022-03-23
108,103,2022-02-18,2022-06-04
102,101,2017-02-28,2017-09-03
107,104,2023-02-22,2023-05-24
106,109,2023-03-30,2023-10-09
108,107,2018-05-24,2018-10-20
108,103,2016-05-16,2016-09-16
109,108,2014-01-05,2014-05-21
110,104,2020-02-12,2020-07-14
108,103,2017-06-21,2017-12-01
102,105,2023-03-03,2023-07-14
108,108,2011-10-15,2012-04-02
105,110,2018-02-15,2018-08-18
105,105,2019-07-10,2020-01-01
108,108,2010-07-28,2010-11-13
103,104,2010-05-26,2010-11-15
103,107,2019-08-07,2020-03-07
102,106,2017-06-06,2017-10-19
106,107,2012-02-14,2012-07-31
106,106,2018-09-26,2019-02-23
102,102,2020-07-12,2021-01-15
106,108,2016-07-12,2016-12-23
104,102,2023-12-08,2024-05-06
108,102,2017-08-02,2017-12-08
103,108,2023-08-17,2023-12-30
104,105,2012-12-07,2013-05-30
107,104,2015-03-26,2015-09-03
104,109,2020-03-27,2020-10-11
105,102,2018-07-06,2018-12-06
110,103,2021-10-04,2022-01-30
106,105,2015-03-04,2015-07-16
107,106,2017-10-26,2018-04-25
105,104,2020-05-02,2020-10-06
102,104,2015-01-31,2015-05-03
105,110,2022-06-12,2022-12-12
102,102,2018-10-01,2019-01-16
108,105,2013-09-15,2014-02-19
104,104,2010-03-24,2010-08-16
101,106,2015-01-04,2015-06-17
105,110,2019-05-07,2019-09-18
109,106,2020-11-17,2021-05-23
107,110,2015-03-08,2015-07-19
107,110,2014-09-23,2015-02-24
104,103,2021-01-05,2021-06-21
107,101,2011-06-12,2011-10-17
110,101,2014-07-10,2014-12-19
105,104,2020-05-29,2020-10-11
103,105,2019-02-07,2019-07-21
103,105,2023-05-04,2023-09-28
107,101,2020-11-07,2021-03-17
109,102,2022-05-29,2022-09-06
103,101,2015-04-19,2015-08-24
101,104,2022-02-07,2022-06-29
107,103,2018-08-20,2019-04-10
107,110,2018-09-17,2019-03-31
101,104,2012-01-14,2012-05-14
106,108,2022-09-27,2023-02-24
101,109,2021-06-16,2021-12-09
102,101,2016-12-06,2017-04-20
108,104,2016-05-23,2016-10-20
110,102,2022-06-18,2023-01-20
102,101,2017-02-08,2017-07-03
102,110,2015-10-19,2016-03-19
105,104,2020-01-02,2020-06-07
109,103,2012-11-09,2013-03-24
110,102,2015-04-20,2015-09-21
103,103,2018-04-30,2018-10-08
101,105,2015-06-04,2015-10-03
104,102,2016-02-13,2016-07-14
109,101,2014-11-26,2015-06-13
105,106,2021-02-17,2021-07-27
106,109,2019-06-26,2019-12-20
106,101,2011-09-23,2012-04-10
108,102,2011-01-13,2011-06-07
105,107,2011-02-19,2011-07-08
102,104,2011-11-20,2012-06-04
101,104,2013-09-16,2014-03-29
105,105,2022-05-28,2022-11-07
110,101,2021-04-23,2021-09-25
103,105,2017-02-21,2017-07-09
103,109,2011-12-28,2012-07-14
103,105,2020-10-19,2021-02-18
108,105,2013-09-28,2014-04-13
107,106,2011-02-25,2011-07-19
109,106,2011-04-15,2011-10-18
102,108,2013-07-11,2014-02-06
109,102,2010-08-06,2010-12-07
101,106,2015-10-19,2016-03-05
107,107,2017-08-11,2017-12-01
103,101,2023-12-11,2024-06-17
102,102,2022-09-18,2023-01-03
103,106,2013-02-17,2013-08-14
106,110,2022-05-20,2022-10-08
103,105,2010-05-12,2010-10-11
106,103,2021-12-02,2022-06-21
107,107,2019-01-09,2019-05-01
109,104,2014-08-16,2014-12-26
110,110,2013-01-20,2013-06-26
109,105,2012-03-22,2012-10-10
105,101,2013-01-07,2013-06-06
104,107,2015-07-03,2016-01-11
104,104,2012-09-02,2013-02-08
106,110,2014-04-06,2014-09-03
101,109,2015-09-16,2016-05-08
103,104,2020-12-20,2021-06-19
107,105,2020-09-04,2021-03-03
104,107,2023-01-27,2023-07-07
108,107,2014-09-03,2015-03-18
109,104,2010-07-26,2010-12-29
106,108,2017-08-26,2018-01-21
109,109,2010-08-29,2011-02-21
101,103,2012-08-21,2013-02-22
101,102,2010-02-06,2010-08-01
110,108,2018-03-03,2018-10-12
105,107,2019-02-10,2019-09-27
102,104,2010-11-08,2011-03-03
101,104,2022-08-08,2022-12-02
105,102,2011-08-15,2011-12-09
108,101,2017-06-10,2017-11-07
104,107,2017-11-04,2018-05-10
104,104,2010-07-22,2010-12-10
110,102,2015-07-12,2015-10-13
106,108,2012-03-13,2012-09-28
103,102,2012-02-06,2012-06-10
110,109,2018-07-15,2018-12-25
105,102,2021-12-11,2022-03-15
102,102,2010-10-16,2011-02-28
101,108,2018-09-17,2019-03-06
101,102,2012-08-15,2012-12-05
101,101,2012-03-19,2012-08-03
102,106,2010-12-11,2011-07-08
103,110,2011-08-09,2012-02-02
106,102,2012-09-06,2013-03-10
105,109,2016-07-01,2017-02-05
106,103,2020-12-08,2021-05-22
110,109,2021-01-27,2021-07-08
109,110,2022-02-12,2022-09-23
106,108,2011-09-28,2012-03-15
103,105,2010-06-10,2010-10-11
103,106,2012-11-14,2013-05-04
103,102,2015-05-21,2015-09-30
102,103,2015-04-01,2015-08-08
102,106,2023-12-13,2024-05-03
101,103,2015-10-18,2016-02-20
109,109,2014-09-18,2015-01-13
107,103,2020-04-22,2020-10-03
108,105,2015-12-30,2016-05-16
102,103,2011-12-01,2012-05-07
101,108,2012-10-19,2013-04-05
106,103,2016-01-10,2016-06-14
107,107,2016-01-27,2016-07-22
102,104,2012-05-27,2013-01-05
107,104,2023-01-30,2023-07-10
102,103,2021-06-10,2021-11-17
109,104,2013-03-28,2013-08-22
104,107,2021-08-20,2022-01-05
104,108,2011-01-01,2011-07-03
104,110,2018-02-08,2018-08-10
101,110,2013-10-06,2014-04-21
103,102,2015-12-17,2016-05-10
104,106,2015-05-09,2015-11-01
107,103,2011-04-12,2011-09-02
106,109,2015-01-05,2015-06-03
103,103,2012-11-17,2013-03-24
110,106,2010-09-12,2011-02-19
110,104,2015-07-13,2015-11-13
110,104,2021-01-18,2021-06-08
110,109,2021-05-25,2021-11-03
106,102,2010-03-21,2010-09-03
110,102,2013-03-11,2013-09-08
102,103,2022-10-25,2023-03-30
110,109,2017-04-08,2017-09-24
101,104,2012-05-08,2012-10-07
105,105,2023-08-03,2024-01-07
110,106,2011-07-23,2011-12-05
110,105,2023-02-18,2023-07-20
104,104,2014-09-12,2015-02-11
108,103,2012-08-15,2013-01-27
105,103,2016-05-12,2016-11-17
109,107,2017-11-04,2018-04-17
102,107,2019-06-15,2019-12-10
105,102,2019-11-30,2020-03-09
109,105,2020-08-19,2021-01-03
109,108,2013-01-13,2013-06-10
101,107,2015-07-26,2015-12-06
104,103,2014-08-12,2015-02-12
105,107,2015-03-13,2015-08-07
107,107,2023-03-12,2023-10-11
107,104,2010-02-14,2010-08-23
105,105,2015-03-24,2015-07-20
107,103,2011-10-25,2012-03-30
108,109,2017-03-26,2017-09-09
104,107,2013-02-11,2013-06-25
102,101,2021-05-12,2021-11-13
110,109,2014-08-21,2015-03-20
107,106,2010-02-06,2010-07-21
110,106,2023-07-28,2024-01-23
105,103,2011-11-19,2012-03-28
108,109,2016-06-27,2016-12-23
110,105,2014-11-01,2015-04-28
106,102,2010-05-13,2010-12-17
109,108,2023-05-25,2023-10-12
103,104,2011-12-03,2012-06-06
102,104,2015-09-08,2016-02-26
101,107,2012-10-31,2013-04-29
109,104,2020-01-07,2020-06-17
107,109,2018-07-23,2019-01-14
102,107,2023-12-31,2024-08-05
110,102,2011-10-08,2012-02-15
103,106,2022-11-04,2023-04-28
103,108,2011-02-06,2011-09-14
101,108,2011-03-07,2011-07-17
102,103,2012-12-07,2013-05-07
106,108,2019-04-14,2019-10-18
102,110,2015-11-18,2016-05-11
101,105,2019-10-15,2020-04-23
106,107,2011-11-01,2012-04-15
102,104,2017-05-09,2017-09-04
103,102,2017-01-20,2017-07-10
104,101,2023-05-16,2023-10-03
105,102,2013-03-18,2013-08-16
103,108,2010-11-17,2011-03-30
104,101,2014-03-13,2014-08-29
107,104,2021-08-22,2022-01-31
107,110,2017-07-30,2017-11-12
106,108,2022-10-31,2023-03-21
103,106,2015-11-12,2016-04-23
106,110,2014-03-19,2014-08-10
103,101,2023-11-29,2024-04-22
107,105,2023-08-12,2023-12-21
108,109,2011-04-03,2011-10-01
109,103,2018-05-12,2018-11-13
103,110,2017-05-26,2017-12-07
105,105,2018-01-21,2018-08-30
108,109,2017-04-11,2017-09-23
110,105,2015-07-26,2016-01-15
108,106,2022-10-21,2023-04-20
106,105,2012-06-15,2012-11-24
105,102,2016-01-09,2016-07-31
109,103,2023-08-15,2024-01-13
105,102,2014-11-29,2015-06-11
103,109,2012-02-06,2012-06-30
105,101,2014-02-02,2014-09-10
109,107,2012-01-08,2012-05-28
108,108,2016-08-06,2016-12-30
106,101,2020-08-03,2020-12-02
110,104,2011-05-16,2011-12-11
108,110,2023-03-07,2023-08-23
104,104,2015-09-24,2016-02-11
110,101,2022-06-04,2022-10-22
102,107,2021-06-29,2021-11-24
105,110,2023-11-28,2024-05-02
106,108,2011-04-27,2011-10-06
105,101,2014-08-01,2015-03-18
108,104,2020-07-05,2020-11-16
106,106,2020-01-31,2020-06-30
102,105,2011-07-13,2012-01-25
104,107,2021-09-18,2022-01-08
108,101,2018-10-20,2019-03-16
104,101,2018-12-19,2019-05-21
103,106,2011-03-31,2011-09-24
103,108,2019-11-29,2020-04-13
108,107,2020-07-04,2020-12-17
109,101,2019-12-17,2020-05-12
103,107,2021-09-21,2022-02-13
104,103,2022-09-30,2023-04-01
103,106,2017-05-24,2017-11-27
101,107,2011-02-06,2011-07-16
104,108,2011-10-27,2012-04-10
108,103,2018-07-04,2018-12-16
104,101,2014-01-13,2014-05-28
101,103,2018-01-19,2018-06-12
110,107,2016-01-13,2016-06-23
108,107,2012-07-26,2013-01-01
108,107,2017-05-04,2017-09-07
107,107,2019-10-09,2020-03-22
103,105,2018-07-10,2019-01-22
103,108,2015-03-01,2015-08-30
109,110,2013-03-08,2013-08-26
109,102,2016-04-23,2016-10-08
108,109,2019-12-06,2020-05-14
109,105,2020-12-22,2021-05-28
108,104,2016-03-16,2016-08-01
101,105,2021-05-11,2021-10-05
110,101,2018-10-03,2019-03-22
109,102,2010-06-01,2010-12-04
107,106,2018-10-27,2019-04-04
109,105,2016-12-02,2017-03-27
102,109,2012-11-22,2013-05-10
102,105,2023-10-15,2024-03-23
107,109,2012-02-09,2012-06-25
107,104,2023-11-05,2024-03-23
102,107,2019-04-24,2019-11-12
101,108,2011-10-01,2012-02-01
106,104,2011-10-22,2012-04-17
110,102,2023-06-12,2023-11-12
103,101,2022-11-08,2023-04-22
108,109,2019-02-28,2019-08-25
108,110,2013-12-07,2014-05-16
109,102,2015-05-18,2015-10-13
101,104,2016-12-24,2017-03-14
110,104,2011-05-29,2011-11-24
106,105,2022-08-25,2023-02-23
102,106,2020-07-03,2020-12-07
107,106,2015-12-13,2016-04-10
110,105,2015-03-07,2015-09-06
108,105,2010-07-10,2011-02-08
107,107,2019-01-11,2019-06-21
108,101,2018-02-08,2018-08-14
109,110,2018-03-25,2018-08-09
108,101,2011-08-05,2012-02-10
104,104,2023-08-25,2024-03-28
108,101,2023-12-28,2024-07-03
104,106,2018-04-30,2018-12-11
108,106,2020-08-04,2020-12-25
106,103,2022-03-21,2022-10-11
101,102,2020-04-13,2020-09-01
110,110,2019-06-12,2019-10-18
102,103,2014-04-01,2014-09-11
105,102,2011-07-22,2012-01-01
108,103,2014-03-25,2014-09-08
102,108,2010-07-29,2011-01-13
106,109,2011-02-25,2011-06-14
105,103,2023-06-12,2023-10-14
109,107,2012-11-19,2013-06-09
105,110,2011-05-30,2011-11-28
101,106,2023-03-28,2023-09-03
108,108,2018-03-15,2018-06-23
107,110,2023-07-21,2023-12-20
108,104,2021-05-27,2021-11-24
110,110,2019-05-08,2019-10-20
105,107,2017-02-03,2017-07-19
104,110,2017-05-13,2017-10-09
102,107,2014-08-15,2015-03-02
108,106,2014-06-22,2014-12-18
105,107,2012-03-27,2012-08-17
102,109,2017-05-27,2018-01-24
107,110,2019-09-06,2020-02-10
110,109,2016-07-25,2017-01-30
110,110,2015-10-19,2016-03-16
110,108,2011-01-07,2011-06-21
105,104,2011-12-14,2012-05-05
104,104,2019-01-12,2019-06-27
101,105,2011-09-19,2012-02-01
110,108,2018-12-06,2019-05-15
105,107,2016-07-05,2016-12-30
103,101,2014-10-26,2015-03-26
106,102,2018-06-08,2018-12-18
110,105,2017-12-01,2018-04-09
108,106,2023-07-16,2023-12-14
107,108,2016-10-06,2017-04-27
110,102,2023-05-23,2023-11-26
101,104,2014-10-17,2015-04-25
101,108,2015-01-04,2015-05-29
105,108,2020-10-04,2021-04-20
103,104,2019-12-19,2020-05-29
103,101,2010-04-09,2010-09-14
108,110,2014-10-16,2015-02-27
107,110,2016-12-18,2017-06-10
101,102,2013-09-08,2014-03-09
105,102,2011-11-02,2012-03-25
104,103,2020-08-03,2021-03-18
105,102,2018-05-27,2018-11-02
108,101,2023-01-12,2023-06-25
105,104,2013-05-21,2013-09-13
106,103,2023-05-15,2023-10-17
108,109,2015-01-08,2015-05-15
102,110,2021-01-15,2021-06-26
107,105,2019-08-10,2020-01-19
103,110,2023-11-30,2024-06-13
104,104,2016-09-26,2017-03-20
102,104,2011-12-18,2012-05-19
103,101,2018-08-05,2018-12-17
109,101,2015-11-26,2016-04-21
110,107,2019-08-09,2020-03-01
105,101,2011-12-22,2012-06-26
108,105,2022-05-19,2022-10-19
102,103,2019-04-06,2019-09-23
103,109,2017-08-17,2018-02-13
107,101,2013-01-17,2013-07-25
105,103,2023-09-19,2024-04-12
101,110,2017-04-01,2017-09-17
110,108,2010-01-03,2010-06-30
108,102,2014-02-14,2014-05-23
110,108,2019-11-30,2020-06-13
109,106,2016-09-15,2017-03-17
106,106,2013-09-11,2014-02-07
101,107,2016-02-22,2016-07-04
106,105,2018-10-11,2019-02-24
106,108,2020-03-25,2020-09-16
104,105,2014-07-03,2014-12-01
110,110,2019-04-28,2019-09-18
109,109,2014-09-01,2015-03-08
108,110,2015-09-26,2016-03-03
107,105,2022-07-17,2022-12-26
101,108,2018-05-03,2018-11-27
106,105,2023-11-07,2024-04-28
109,109,2018-11-12,2019-04-25
103,101,2012-11-09,2013-05-08
101,106,2012-07-24,2012-12-15
103,107,2014-10-24,2015-02-09
109,102,2021-06-15,2021-10-05
107,107,2017-10-22,2018-04-10
109,106,2023-11-08,2024-04-23
105,109,2013-04-18,2013-10-31
101,107,2019-07-04,2019-11-30
101,105,2017-08-02,2018-01-16
104,106,2021-07-14,2022-02-01
103,103,2018-01-16,2018-08-17
109,103,2011-04-05,2011-10-11
104,106,2012-02-08,2012-05-03
104,109,2012-10-27,2013-04-03
102,107,2012-03-21,2012-08-09
108,101,2019-08-06,2020-01-27
108,107,2019-09-17,2020-02-02
101,109,2014-04-15,2014-09-23
109,108,2020-07-04,2020-12-09
102,102,2021-03-17,2021-08-08
105,104,2023-03-04,2023-08-23
101,110,2017-03-29,2017-09-23
102,104,2013-12-21,2014-04-27
101,110,2021-07-06,2021-11-03
103,109,2017-03-27,2017-07-27
105,105,2012-11-02,2013-05-14
108,106,2013-06-05,2013-10-28
105,110,2017-10-04,2018-04-06
109,107,2020-10-16,2021-02-19
110,103,2019-08-15,2019-12-29
101,109,2021-10-28,2022-04-13
109,103,2012-02-06,2012-08-12
103,103,2011-06-05,2011-10-25
103,110,2014-08-17,2015-01-15
110,105,2021-05-13,2021-10-21
101,101,2021-12-30,2022-05-10
105,110,2022-06-11,2022-10-13
107,103,2011-07-10,2011-10-28
104,101,2021-05-01,2021-09-23
104,103,2021-02-18,2021-06-11
107,103,2017-12-11,2018-07-12
102,103,2010-03-06,2010-08-09
101,103,2015-02-08,2015-07-22
105,104,2022-08-09,2023-01-09
105,106,2012-12-18,2013-05-01
105,102,2022-10-11,2023-03-03
107,106,2014-08-18,2015-01-25
105,102,2010-02-01,2010-09-09
101,102,2015-11-19,2016-04-04
106,105,2013-11-07,2014-05-28
105,101,2016-10-16,2017-03-10
102,107,2014-11-29,2015-06-12
101,109,2019-12-14,2020-04-11
106,109,2013-07-16,2013-12-12
109,107,2011-04-27,2011-09-12
110,110,2023-01-18,2023-05-07
102,106,2018-12-19,2019-05-23
104,108,2021-06-15,2021-11-19
110,101,2022-03-28,2022-09-12
104,108,2020-11-16,2021-05-22
107,106,2016-08-24,2017-01-09
108,103,2017-07-27,2018-02-09
108,104,2012-03-17,2012-10-27
104,110,2012-08-11,2012-12-31
110,110,2012-10-05,2013-03-02
106,101,2011-11-12,2012-03-19
108,104,2020-07-15,2020-12-07
103,105,2017-12-21,2018-03-28
108,110,2023-01-20,2023-08-24
107,109,2012-08-03,2012-12-11
105,109,2023-12-13,2024-04-25
101,102,2012-12-19,2013-06-01
109,102,2022-11-14,2023-05-22
101,102,2013-08-13,2014-02-28
104,107,2019-04-11,2019-09-27
105,110,2020-06-23,2020-12-03
108,110,2016-11-03,2017-02-26
102,107,2021-03-30,2021-08-25
107,105,2018-10-29,2019-04-22
104,110,2020-11-02,2021-05-01
109,104,2013-02-08,2013-06-20
103,105,2022-04-08,2022-08-10
110,101,2022-06-12,2022-11-16
107,103,2012-08-28,2013-03-09
108,109,2021-12-14,2022-06-06
108,105,2013-08-14,2014-03-23
102,108,2021-01-08,2021-06-06
101,102,2022-06-08,2022-11-13
105,102,2013-12-05,2014-05-19
102,102,2016-09-30,2017-02-19
107,110,2013-11-11,2014-05-08
101,110,2010-03-10,2010-07-24
103,108,2017-07-01,2017-12-25
106,102,2012-07-28,2013-01-21
106,109,2012-12-04,2013-04-04
104,105,2019-11-30,2020-04-05
102,104,2023-09-01,2023-12-27
106,108,2017-05-31,2017-11-14
109,107,2014-06-25,2015-01-09
108,101,2015-05-15,2015-08-15
102,110,2017-08-02,2018-02-01
109,105,2018-10-27,2019-03-15
103,104,2014-04-15,2014-08-09
104,109,2023-08-30,2024-02-26
101,105,2015-09-06,2016-01-10
103,104,2018-02-27,2018-09-04
107,110,2011-09-24,2012-02-16
103,105,2012-02-25,2012-07-07
107,102,2023-12-29,2024-05-31
104,101,2013-09-08,2014-02-01
104,108,2017-11-15,2018-04-12
102,105,2013-08-02,2014-01-20
104,102,2017-10-25,2018-04-07
108,108,2011-09-03,2012-03-30
102,106,2014-09-18,2015-03-01
107,104,2016-02-17,2016-08-04
106,101,2017-01-10,2017-05-23
109,105,2023-06-22,2023-11-26
110,102,2018-04-06,2018-09-14
109,103,2022-03-31,2022-09-10
104,109,2013-01-03,2013-06-28
107,102,2020-06-19,2020-10-09
104,104,2015-04-28,2015-08-20
102,104,2020-06-12,2020-10-13
101,105,2018-12-29,2019-06-01
110,107,2016-11-26,2017-04-16
103,105,2010-02-17,2010-06-02
103,106,2023-10-01,2024-03-05
103,110,2022-01-11,2022-06-24
101,109,2020-03-31,2020-09-01
103,107,2015-04-15,2015-09-13
102,110,2010-05-27,2010-10-09
109,102,2020-11-06,2021-04-20
105,102,2022-12-15,2023-05-24
106,101,2014-05-13,2014-11-29
106,104,2015-08-19,2016-02-05
106,102,2023-08-06,2023-12-15
103,107,2015-05-06,2015-10-03
103,107,2014-08-12,2015-03-07
101,107,2017-03-08,2017-07-25
105,107,2020-02-02,2020-06-12
106,107,2018-07-31,2018-12-19
108,102,2018-08-31,2019-02-24
101,106,2016-12-31,2017-07-17
106,108,2013-03-14,2013-08-12
104,107,2015-07-20,2015-12-29
102,102,2019-03-16,2019-07-21
107,107,2023-03-15,2023-07-09
110,106,2013-04-02,2013-09-08
109,101,2020-05-21,2020-12-08
110,105,2020-05-15,2020-10-28
109,104,2015-11-26,2016-04-09
110,101,2012-12-08,2013-07-18
107,104,2023-09-15,2024-02-29
105,103,2023-07-16,2024-01-16
101,108,2021-05-28,2021-10-07
108,103,2011-12-11,2012-06-18
103,108,2023-11-27,2024-03-19
105,108,2012-12-19,2013-06-02
106,107,2019-11-10,2020-04-23
104,107,2015-07-13,2016-01-03
109,106,2011-05-31,2011-09-16
105,109,2015-05-17,2015-09-14
109,101,2010-04-16,2010-10-08
104,109,2013-12-14,2014-05-23
107,103,2017-06-08,2017-10-06
104,106,2016-06-04,2016-10-21
108,106,2022-05-09,2022-11-22
102,110,2021-05-28,2021-10-17
109,103,2016-03-16,2016-08-14
104,109,2017-06-15,2017-12-01
110,105,2019-12-19,2020-06-27
110,104,2022-08-13,2023-02-10
108,106,2012-05-24,2013-01-07
103,104,2023-12-28,2024-07-12
109,106,2014-02-19,2014-07-24
108,107,2022-02-28,2022-08-15
104,107,2012-02-04,2012-07-14
108,105,2014-04-29,2014-09-26
105,101,2017-06-08,2018-01-05
104,107,2013-12-23,2014-05-06
104,104,2012-06-01,2012-11-25
103,109,2018-10-01,2019-04-07
110,105,2023-12-26,2024-06-29
105,103,2023-04-27,2023-09-17
110,107,2012-05-27,2012-11-02
102,103,2020-07-12,2020-12-05
101,104,2014-09-26,2015-03-01
